,3950.0,7418.0,,,5534.0,7927.0,,,5789.0,7927.0,,,5789.0,7927.0,,,5769.0,7927.0,,,,3950.0,7418.0,,,5534.0,7927.0,,,5769.0,7927.0,,,5789.0,7920.0,,,5684.0,7920.0,,,,4897,7907.0,,,5795.0,8507.0,,,5795.0,8527.0,,,5795.0,8527.0,,,5795.0,8507.0,,,,5736,7236,,,6154,9101,,,6962,7565,,,7003,8187,,,7229,8742
,3950.0,7425.0,,,5678.0,7992.0,,,5789.0,7992.0,,,5789.0,7992.0,,,5795.0,7992.0,,,,3950.0,7425.0,,,5678.0,7992.0,,,5795.0,7992.0,,,5789.0,7927.0,,,5691.0,7927.0,,,,4908,7966.0,,,5795.0,8533.0,,,5795.0,8527.0,,,5795.0,8527.0,,,5795.0,8533.0,,,,5756,8116,,,6036,7373,,,7177,6835,,,6697,8285,,,8285,8299
,3957.0,7425.0,,,5684.0,8005.0,,,5821.0,8005.0,,,5821.0,8005.0,,,5802.0,8005.0,,,,3957.0,7425.0,,,5684.0,8005.0,,,5802.0,8005.0,,,5821.0,7992.0,,,5697.0,7992.0,,,,4356,7986.0,,,5834.0,8566.0,,,5834.0,8677.0,,,5834.0,8677.0,,,5834.0,8566.0,,,,5736,8005,,,6075,8553,,,7829,7761,,,7049,8031,,,8077,8272
,3963.0,7425.0,,,5697.0,8064.0,,,5821.0,8064.0,,,5821.0,8064.0,,,5802.0,8064.0,,,,3963.0,7425.0,,,5697.0,8064.0,,,5802.0,8064.0,,,5821.0,8005.0,,,5704.0,8005.0,,,,4456,8012.0,,,5847.0,8605.0,,,5847.0,8690.0,,,5847.0,8690.0,,,5847.0,8605.0,,,,5606,8540,,,6180,8351,,,6388,6803,,,6788,8298,,,8070,9748
,3970.0,7431.0,,,5717.0,8103.0,,,5821.0,8103.0,,,5821.0,8103.0,,,5815.0,8103.0,,,,3970.0,7431.0,,,5717.0,8103.0,,,5815.0,8103.0,,,5821.0,8064.0,,,5730.0,8064.0,,,,4657,8018.0,,,5860.0,8774.0,,,5860.0,8696.0,,,5860.0,8696.0,,,5860.0,8774.0,,,,5769,7718,,,6447,8260,,,6721,7562,,,7192,7887,,,7770,10549
,3970.0,7438.0,,,5795.0,8129.0,,,5841.0,8129.0,,,5841.0,8129.0,,,5821.0,8129.0,,,,3970.0,7438.0,,,5795.0,8129.0,,,5821.0,8129.0,,,5841.0,8103.0,,,5795.0,8103.0,,,,4765,8031.0,,,5873.0,8781.0,,,5873.0,8722.0,,,5873.0,8722.0,,,5873.0,8781.0,,,,5032,8109,,,6017,8116,,,5547,7425,,,7160,8344,,,7614,9656
,3970.0,7438.0,,,5828.0,8155.0,,,5847.0,8155.0,,,5847.0,8155.0,,,5841.0,8155.0,,,,3970.0,7438.0,,,5828.0,8155.0,,,5841.0,8155.0,,,5847.0,8129.0,,,5834.0,8129.0,,,,4897,8077.0,,,5912.0,8898.0,,,5912.0,8748.0,,,5912.0,8748.0,,,5912.0,8898.0,,,,4628,8070,,,6036,7914,,,7588,7288,,,6134,8657,,,7516,9604
,3983.0,7438.0,,,5828.0,8201.0,,,5847.0,8201.0,,,5847.0,8201.0,,,5847.0,8201.0,,,,3983.0,7438.0,,,5828.0,8201.0,,,5847.0,8201.0,,,5847.0,8155.0,,,5880.0,8155.0,,,,4908,8083.0,,,5912.0,8924.0,,,5912.0,8924.0,,,5912.0,8924.0,,,5912.0,8924.0,,,,4648,8344,,,5032,7888,,,7314,7456,,,6329,8031,,,7712,9663
,3989.0,7438.0,,,5860.0,8201.0,,,5867.0,8559.0,,,5867.0,8201.0,,,5847.0,8559.0,,,,3989.0,7438.0,,,5860.0,8201.0,,,5847.0,8201.0,,,5867.0,8201.0,,,5958.0,8201.0,,,,5958.0,8096.0,,,5958.0,8937.0,,,5958.0,8931.0,,,5958.0,8931.0,,,5958.0,8937.0,,,,5065,8096,,,6095,7914,,,6910,7756,,,6551,8696,,,7458,8757
,3989.0,7444.0,,,5886.0,8227.0,,,5939.0,8605.0,,,5939.0,8227.0,,,5854.0,8605.0,,,,3989.0,7444.0,,,5886.0,8227.0,,,5854.0,8227.0,,,5939.0,8201.0,,,5978.0,8201.0,,,,5984.0,8122.0,,,5984.0,8937.0,,,5984.0,8957.0,,,5984.0,8957.0,,,5984.0,8937.0,,,,5443,8038,,,5000,8090,,,7282,7821,,,6851,8687,,,7549,10354
