,5763,9029,,,6212,8512,,,5978,8448,,,5828,8696,,,6023,7770,,,17993,20496,,,19596,18110,,,16017,18221,,,17347,19368,,,14088,20757
,4556,8155,,,5873,8173,,,6193,8181,,,4420,8442,,,5815,8735,,,16102,17999,,,18077,19310,,,15815,17908,,,15952,15796,,,13051,17778
,6499,8266,,,5854,8154,,,6017,8957,,,6727,8592,,,6675,8285,,,17425,17412,,,13527,17047,,,14570,17230,,,16448,16584,,,12614,17465
,6284,8559,,,6297,8597,,,5984,7842,,,6251,8370,,,6030,7953,,,18312,19557,,,17243,16187,,,13436,15626,,,12966,16787,,,14361,17230
,6336,8494,,,6506,8806,,,6467,8481,,,6069,8292,,,6278,7405,,,21161,21976,,,17575,22902,,,13357,18045,,,12927,20001,,,13201,18371
,5841,8605,,,6121,8421,,,6128,8429,,,6382,7158,,,5782,8820,,,13625,14968,,,12171,18045,,,16519,18071,,,12151,14942,,,15092,15261
,6317,8090,,,5952,8452,,,6160,8259,,,6206,8390,,,6193,8879,,,19003,21604,,,16272,21233,,,13866,16747,,,14035,16096,,,15000,15176
,5880,7471,,,6251,8751,,,5723,7347,,,5802,8448,,,6584,7836,,,15281,19192,,,18553,17041,,,16813,15039,,,14857,14016,,,11193,14700
,6180,8116,,,6317,8817,,,5919,8781,,,6375,8488,,,5991,7418,,,16089,19127,,,15391,18429,,,12288,17230,,,15874,15672,,,19068,18247
,6108,8279,,,6186,8686,,,6186,8233,,,5860,8455,,,6088,8109,,,15717,14857,,,18821,16350,,,11780,18279,,,17132,16930,,,17165,18664
,5912,8827,,,6610,9110,,,6193,8846,,,4517,8585,,,6167,8696,,,21878,22321,,,15874,20913,,,19147,19746,,,16676,21050,,,14883,17712
,6454,7614,,,5867,8367,,,6356,7164,,,6167,8299,,,6160,8579,,,17067,21709,,,16989,20255,,,18925,18540,,,15515,19701,,,14687,17236
,5854,8285,,,5886,8386,,,6232,9133,,,6310,9022,,,6812,7523,,,18573,18416,,,18873,20261,,,15365,16715,,,18006,17738,,,12953,20542
,5978,9081,,,6167,8667,,,6010,8285,,,6486,8618,,,6362,8540,,,17973,19375,,,16285,19707,,,14792,17236,,,12888,21832,,,13788,18671
,6212,8370,,,6128,8628,,,6806,8149,,,6167,8305,,,6910,8103,,,17269,22517,,,13631,22576,,,13377,19694,,,13729,17804,,,13859,19127
,6141,7979,,,6786,9286,,,6121,7308,,,6251,8181,,,4485,8455,,,19975,19186,,,13175,20255,,,14498,18032,,,14511,21083,,,14159,18306
,6571,8312,,,5886,8386,,,6082,8527,,,6245,9967,,,5906,7386,,,18788,16448,,,16493,15039,,,16519,17667,,,14459,17940,,,14264,16774
,6193,8572,,,5873,8373,,,6023,8064,,,6656,7242,,,7627,8057,,,15574,23019,,,14466,21904,,,17888,15841,,,17830,20046,,,13547,15535
,6036,8527,,,5805,8305,,,6375,8814,,,6212,8318,,,6473,9048,,,20177,18755,,,18488,18918,,,12992,17341,,,14948,16343,,,16728,15470
,5912,7379,,,5815,8315,,,6630,8461,,,5573,8475,,,6212,8318,,,20398,14459,,,13859,16304,,,12810,18097,,,14792,16428,,,14994,16311
,6147,8546,,,5825,8325,,,5945,8683,,,5945,8703,,,5802,7783,,,19883,20978,,,12679,23026,,,16624,17002,,,18260,18840,,,15170,20587
,4504,8683,,,5835,8335,,,6010,8618,,,4446,8383,,,6910,8351,,,15757,18136,,,15281,20183,,,15639,17719,,,13547,16982,,,16063,20829
,6030,8579,,,5845,8345,,,6049,9120,,,6271,8963,,,6388,8357,,,19792,20411,,,19127,22380,,,12829,16480,,,16167,18090,,,15215,18749
,6291,8070,,,5855,8355,,,5997,7588,,,6102,8461,,,5971,8064,,,17315,19694,,,16545,17028,,,15535,17145,,,16826,18214,,,16519,17849
,6238,8272,,,5865,8365,,,6115,8357,,,5958,7946,,,5730,7347,,,12158,22028,,,17628,21676,,,17347,17021,,,15163,19205,,,15072,17334
,5919,8325,,,5875,8375,,,5886,8318,,,6206,7360,,,6115,8266,,,15242,20144,,,17197,18651,,,12634,19694,,,11610,15835,,,15450,19120
,6095,8312,,,5885,8385,,,6349,8136,,,6512,8546,,,6812,8149,,,17556,20079,,,15144,21467,,,14492,16904,,,12908,18762,,,13703,18886
,7523,8774,,,5895,8395,,,6056,7282,,,5554,8833,,,6030,8618,,,13768,18482,,,15874,17914,,,16402,18442,,,13723,18775,,,16695,15946
,6030,8409,,,5905,8405,,,6382,8364,,,6180,8246,,,5893,8305,,,16050,18514,,,21507,15691,,,17471,20144,,,14257,16024,,,13468,15757
,4452,8109,,,5915,8415,,,6069,9068,,,7047,7229,,,6049,8820,,,14446,17028,,,18873,17067,,,14459,19042,,,15633,17425,,,13266,16376
,5880,8233,,,5925,8425,,,5906,8162,,,6193,8299,,,6082,8344,,,16910,21793,,,16298,24831,,,12523,17856,,,18038,18801,,,13553,18358
,6643,7431,,,5935,8435,,,6102,7236,,,6173,8259,,,6753,7999,,,17054,21578,,,17719,19055,,,13279,16734,,,17093,18371,,,16754,18195
,6493,7418,,,5945,8445,,,6141,8846,,,5776,8703,,,5802,8422,,,14355,21774,,,16930,20333,,,17523,16148,,,15998,21793,,,15391,15933
,6186,8240,,,4504,7004,,,5613,8716,,,6199,8488,,,5821,8325,,,19812,16226,,,19512,18795,,,12490,15450,,,13279,17654,,,11799,19055
,6049,8977,,,6030,8530,,,6525,8168,,,5939,8240,,,6251,8983,,,20314,21904,,,16878,20359,,,14655,16747,,,16030,15483,,,11995,20633
,6219,8448,,,6291,8791,,,6356,7262,,,6147,8038,,,5893,8194,,,20946,20379,,,15620,20144,,,18182,19622,,,14107,15013,,,15215,16115
,6421,8259,,,6238,8238,,,6617,8155,,,6323,8338,,,6864,7347,,,14296,17439,,,16148,20274,,,15457,17100,,,15268,16611,,,14974,16245
,5919,8325,,,5919,7919,,,6167,8422,,,6832,8514,,,5847,8540,,,16813,17302,,,17817,17810,,,15678,19231,,,18286,20242,,,15678,17491
,6095,8312,,,6095,8095,,,6154,8246,,,6310,8312,,,6082,8403,,,14414,20463,,,14290,21161,,,11317,18723,,,17315,19655,,,18410,16741
,7523,8774,,,7523,9523,,,6023,7282,,,6238,7933,,,5919,8435,,,11506,18032,,,14094,21331,,,17843,17751,,,16995,18912,,,12340,15972
,6030,8409,,,6030,8030,,,6336,8494,,,6108,8553,,,6297,8435,,,22295,19792,,,15437,19388,,,14564,17015,,,15939,18449,,,16956,16389
,4452,8109,,,4452,6452,,,6199,8448,,,5743,7288,,,6766,8481,,,18416,15744,,,17302,14498,,,14238,19023,,,17693,16115,,,15261,16871
,5880,8233,,,5880,7880,,,6349,8357,,,6688,8761,,,6167,8083,,,18364,17425,,,17412,17165,,,14863,18508,,,16761,18351,,,13755,17601
,6643,7431,,,6643,8643,,,6102,8716,,,6134,7907,,,6128,8142,,,20111,19329,,,16910,17432,,,15887,15052,,,12784,16043,,,15215,17764
,6493,7418,,,6493,8493,,,6095,8325,,,5952,8703,,,6238,8729,,,15678,17165,,,17171,20457,,,14583,17184,,,15326,18651,,,13331,20457
,6186,8240,,,6186,8186,,,5743,8800,,,5952,8716,,,6199,8429,,,16337,22354,,,19727,20105,,,17354,17184,,,13833,17621,,,17654,20685
,6049,8977,,,6049,8049,,,6519,8201,,,5932,8181,,,6662,8155,,,14433,20881,,,14446,22315,,,12732,17034,,,11689,17452,,,14896,20561
,6219,8448,,,6219,8219,,,6186,8768,,,6740,8533,,,6062,8494,,,14603,17406,,,20490,17745,,,15131,19961,,,14433,18534,,,15222,15620
,6421,8259,,,6421,8421,,,6877,8585,,,6128,7973,,,5939,7334,,,16695,19407,,,19336,18077,,,14929,16526,,,18482,16304,,,15085,16923
,5919,8325,,,4505,6505,,,6336,8155,,,6317,8422,,,6265,8285,,,16969,20229,,,14694,20509,,,17276,18019,,,15483,15594,,,16004,19531
,6095,8312,,,6031,8031,,,6232,7901,,,6193,8227,,,6349,8416,,,18997,20463,,,18071,19798,,,14583,17712,,,13886,20059,,,18025,19818
,7523,8774,,,6292,8292,,,6082,9576,,,6095,8488,,,6675,8312,,,13110,17380,,,15228,16076,,,13670,15763,,,14127,17830,,,15841,17699
,6030,8409,,,6239,8239,,,6004,8977,,,6427,8240,,,5847,7301,,,16213,17178,,,17843,19179,,,15144,16865,,,13260,15691,,,12947,18723
,4452,8109,,,5920,7920,,,6773,8044,,,5802,8038,,,6310,8201,,,17425,20724,,,15007,17465,,,11278,20157,,,14055,20548,,,15157,17191
,5880,8233,,,6096,8096,,,6480,8429,,,5952,8644,,,6317,8807,,,17113,19570,,,17621,18977,,,15385,20965,,,14022,17751,,,15783,16063
,6643,7431,,,7524,9524,,,5958,7295,,,5932,8207,,,6382,8188,,,16480,20040,,,16826,20053,,,12986,18084,,,14668,19720,,,16122,16526
,6493,7418,,,6031,8031,,,6493,8494,,,6141,8475,,,6414,7347,,,17745,20894,,,17654,21819,,,13338,18977,,,13325,19759,,,16304,16304
